"customer_id","customer_count"
1941877,1
1942109,1
1942279,1
1942431,1
1942528,1
1942712,1
1942919,1
1943059,1
1943218,1
1943267,1
1943536,1
1943582,1
1943647,1
1943679,1
1943713,1
1943902,1
1943912,1
1943920,1
1943950,1
1943963,1
1944176,1
1944453,1
1944538,1
1944560,1
1944630,2
1945119,1
1945259,1
1945269,1
1946226,1
1946238,1
1946588,1
1946760,1
1946935,1
1947021,1
1947211,1
1947253,2
1947347,1
1947488,1
1947709,1
1947712,1
1947877,1
1948290,1
1948349,1
1948382,1
1948383,1
1948660,1
1948845,1
1949211,1
1949775,1
1950158,1
1950213,1
1950302,1
1950334,1
1950765,1
1950818,1
1950853,1
1950955,3
1951157,1
1951384,1
1951622,1
1951712,1
1951983,1
1952217,1
1952487,1
1952575,1
1952806,1
1952907,1
1953290,1
1953519,1
1953644,1
1953711,1
1953734,1
1953810,1
1953826,1
1953870,1
1954104,1
1954402,1
1954526,1
1954651,1
1955002,1
1955038,1
1955063,1
1955747,2
1956026,3
1956449,1
1956870,1
1957376,1
1957495,1
1957553,2
1957599,1
1957804,1
1957878,1
1957986,1
1958188,1
1958287,1
1958316,1
1958349,1
1958420,1
1958430,1
1958513,1
1958555,1
1958560,1
1958642,1
1958771,1
1958944,1
1959212,1
1959419,1
1959433,1
1959613,1
1959953,1
1960136,1
1960269,1
1960277,1
1960356,1
1960416,1
1960533,1
1960542,1
1960674,1
1960725,2
1961053,1
1961378,1
1961622,1
1961983,1
1962322,1
1962364,1
1962453,1
1962478,1
1962599,5
1962604,1
1962646,1
1963195,2
1963315,1
1963424,1
1963534,2
1963547,1
1964178,1
1964755,1
1964941,1
1965033,1
1965472,1
1965591,1
1965631,1
1965852,1
1965963,1
1966211,1
1966397,1
1966551,1
1966738,1
1966948,1
1967110,1
1967263,1
1967365,1
1967460,1
1967562,1
1967573,1
1967851,1
1968113,1
1968309,1
1968341,1
1968407,1
1968510,1
1968798,1
1968847,1
1969355,1
1969529,1
1969625,1
1969841,1
1970063,1
1970233,1
1970259,1
1970347,1
1970352,2
1970655,1
1970725,1
1971004,1
1971292,1
1971467,1
1971478,1
1971495,1
1971736,1
1971926,1
1971998,1
1972004,1
1972014,1
1972051,1
1972267,1
1972298,1
1972787,1
1972910,1
1972953,2
1973129,1
1973155,2
1973272,1
1973342,1
1973750,1
1973812,1
1973941,1
1973958,1
1973969,1
1974333,1
1974493,1
1974658,1
1974718,1
1974820,1
1974855,1
1974944,1
1975095,1
1975104,1
1975335,1
1975391,1
1975433,1
1975456,1
1975514,1
1975536,1
1975577,1
1975711,1
1975762,1
1976611,1
1976636,1
1976783,1
1976891,1
1976903,3
1977147,1
1977398,1
1977491,1
1978358,1
1978638,1
1978863,1
1979002,1
1979269,1
1979618,1
1979651,1
1979983,1
1979994,1
1980278,1
1980617,1
1980718,1
1980752,1
1980954,1
1980962,2
1981199,1
1981202,1
1981264,1
1981423,1
1981450,1
1981504,1
1981658,1
1981689,1
1981699,1
1981713,1
1981928,1
1981972,1
1981990,1
1982145,1
1982343,1
1982413,2
1982539,1
1982748,1
1982762,1
1982780,1
1982784,1
1982919,1
1982922,1
1983245,1
1983251,1
1983252,1
1983319,1
1983606,1
1983794,1
1983864,1
1983965,1
1984077,1
1984175,1
1984252,1
1984585,1
1984728,1
1984745,1
1984817,1
1985863,1
1985907,1
1986383,1
1986414,1
1986567,1
1986734,1
1986792,1
1986797,1
1986834,1
1986953,1
1987163,1
1987396,1
1987960,1
1988025,1
1988066,2
1988127,1
1988134,2
1988237,1
1988465,1
1988672,1
1988701,1
1988794,1
1988847,1
1988875,2
1988902,1
1988942,1
1989462,1
1989490,1
1989565,1
1989832,1
1989889,1
1989936,1
1990247,1
1990322,1
1990443,1
1990466,1
1990593,1
1990771,1
1990831,1
1990908,1
1990910,1
1991134,1
1991411,1
1991496,1
1991831,1
1991954,1
1992038,1
1992085,1
1992121,1
1992296,1
1992388,1
1992673,1
1992742,1
1993098,1
1993400,1
1993471,1
1993581,1
1993684,1
1993775,1
1993890,1
1993914,1
1994361,1
1994425,1
1994465,1
1994479,1
1994787,2
1994808,1
1995007,1
1995265,1
1995437,1
1995654,1
1995806,1
1995832,1
1996328,1
1996430,1
1996504,1
1996564,1
1997004,1
1997151,1
1997442,1
1997523,1
1997883,1
1998116,1
1998435,2
1998782,2
1998840,1
1998843,1
1999024,1
1999093,1
1999377,1
1999458,1
1999465,1
1999511,1
1999527,1
1999782,1
1999893,2
2000023,1
2000140,1
2000161,1
2000214,1
2000628,1
2000629,1
2000637,1
2000658,1
2000693,1
2000760,1
2000990,1
2001304,1
2001613,2
2002145,1
2002293,1
2002573,1
2002575,1
2002628,1
2002803,1
2002990,1
2003054,1
2003101,3
2003131,1
2003133,1
2003967,1
2004044,1
2004133,1
2004317,1
2004350,1
2004392,1
2004730,1
2004873,1
2004980,1
2005068,1
2005206,1
2005338,1
2005453,1
2005469,1
2005517,1
2006078,1
2006228,1
2006419,1
2006514,1
2006613,1
2006640,1
2006722,1
2006786,1
2007089,1
2007397,1
2007682,1
2007756,1
2008218,1
2008349,1
2008450,1
2008567,1
2008635,1
2008990,1
2009014,1
2009096,1
2009347,1
2009385,1
2009477,1
2009480,1
2010162,1
2010412,1
2010560,1
2010895,1
2010960,1
2011031,1
2011041,1
2011113,1
2011263,1
2011349,2
2011931,1
2012073,1
2012366,1
2012722,1
2012820,1
2012923,1
2012944,1
2013119,1
2013245,1
2013792,1
2013958,1
2014133,1
2014281,1
2014600,1
2015087,1
2015186,1
2015198,1
2015703,1
2015728,2
2016072,1
2016195,1
2016338,1
2016483,1
2016561,1
2016749,1
2016887,1
2016902,1
2016933,1
2016947,1
2017105,1
2017115,1
2017317,1
2017335,1
2017430,1
2017468,1
2017470,1
2017788,2
2017826,1
2017884,1
2017890,1
2017898,1
2017966,2
2018054,1
2018094,2
2018135,1
2018459,2
2018499,1
2018510,1
2019189,1
2019320,1
2019414,1
2019483,1
2019534,1
2019728,1
2020114,1
2020323,1
2020557,1
2020839,2
2021012,1
2021091,2
2021155,1
2021162,1
2021246,1
2021674,1
2021878,1
2021954,1
2022001,1
2022032,1
2022234,1
2022237,1
2022651,1
2022718,1
2022736,1
2022801,1
2022843,1
2022864,2
2023074,1
2023119,1
2023218,1
2023330,1
2023908,1
2023922,1
2024524,1
2024720,1
2025057,1
2025271,1
2025324,1
2025392,1
2025445,1
2025564,1
2025702,1
2025907,1
2026147,1
2026267,1
2026345,3
2026458,1
2026561,1
2026591,3
2026701,1
2026806,1
2026811,1
2026867,1
2027466,1
2027616,1
2027654,1
2027661,1
2027687,1
2027781,1
2027850,1
2027894,1
2028118,2
2028185,1
2028234,1
2028571,1
2028657,1
2028865,1
2028896,1
2028908,1
2028926,1
2028994,1
2029084,1
2029615,1
2029676,1
2029804,1
2030510,1
2030574,1
2030611,1
2030734,1
2030844,1
2030995,1
2031238,1
2031372,3
2031394,1
2031591,1
2031691,1
2031759,1
2031829,1
2031993,1
2032138,1
2032196,1
2032250,1
2032336,1
2032740,1
2032755,1
2032854,1
2032947,1
2033104,1
2033315,1
2033456,1
2033798,1
2033800,1
2033854,1
2033898,1
2034012,1
2034625,1
2034651,1
2034767,1
2034795,1
2034851,1
2034930,1
2034995,1
2035056,1
2035079,1
2035210,1
2035218,1
2035222,1
2035623,1
2035785,1
2035906,1
2036088,1
2036194,1
2036497,1
2036667,1
2036703,1
2037003,1
2037045,1
2037243,1
2037343,1
2037367,1
2037487,1
2037795,1
2037902,1
2038254,1
2038279,1
2038555,1
2038646,1
2038733,1
2038963,1
2038998,1
2039123,1
2039274,1
2039322,1
2039641,1
2039789,1
2039790,1
2040066,1
2040775,1
2041163,1
2042121,1
2042203,1
2042399,1
2042537,1
2042815,1
2042948,1
2042992,3
2043010,1
2043065,2
2043160,1
2043188,1
2043195,1
2043303,1
2043306,1
2043353,1
2043551,1
2043691,1
2043792,1
2043843,1
2043950,1
2044192,1
2044363,1
2044411,1
2044752,1
2044803,1
2044843,1
2045072,1
2045425,1
2045473,1
2045476,1
2045522,1
2045532,1
2045950,1
2046030,1
2046185,1
2046577,1
2046608,1
2046919,1
2047407,1
2047462,1
2047848,1
2047864,1
2047892,1
2047935,1
2048108,1
2048120,1
2048229,1
2048459,1
2048468,1
2048630,1
2048730,1
2048977,2
2049399,1
2049468,1
2049484,1
2049592,1
2049809,1
2050156,1
2050169,2
2050904,1
2051256,1
2051259,1
2051590,1
2051787,1
2051881,2
2051882,1
2051994,1
2052072,1
2052099,1
2052282,2
2052298,1
2052465,1
2052660,2
2052753,2
2052884,1
2053054,1
2053154,1
2053161,1
2053307,1
2053459,1
2053643,1
2053715,1
2053718,1
2053720,1
2053821,1
2053943,1
2053952,1
2054036,1
2054069,1
2054071,1
2054561,1
2054594,1
2054873,1
2054951,2
2054993,1
2055063,1
2055999,1
2056153,1
2056398,2
2056716,1
2056855,1
2057084,1
2057105,1
2057197,1
2057303,1
2057313,1
2057381,1
2057464,1
2057621,1
2058066,1
2058211,1
2058280,1
2058588,1
2058643,1
2058738,1
2058834,1
2058855,1
2058887,1
2058891,1
2058903,1
2059004,1
2059319,1
2059364,1
2059411,1
2059451,1
2059509,1
2059643,1
2060000,1
2060733,1
2060883,1
2060975,1
2061252,1
2061393,1
2061604,1
2061877,1
2061950,1
2062090,1
2062107,1
2062386,1
2062478,1
2062526,1
2062673,1
2062788,2
2063236,1
2063283,1
2063465,1
2063545,1
2063966,1
2063974,1
2064093,1
2064187,1
2064224,1
2064624,1
2065001,1
2065052,1
2065120,1
2065159,1
2065163,1
2065256,1
2065299,2
2065385,1
2065504,1
2065605,1
2065717,2
2065765,1
2066118,1
2066220,1
2066365,1
2066459,1
2066485,1
2066492,1
2066500,1
2066789,1
2066901,1
2067122,1
2067161,1
2067260,2
2067638,1
2067883,2
2067968,1
2068056,1
2068191,1
2068238,1
2068353,1
2068489,1
2068539,1
2068642,2
2068647,1
2068787,1
2068794,1
2069121,1
2069216,3
2069249,1
2069342,1
2069379,1
2069523,1
2069607,1
2069638,1
2069786,1
2069970,1
2070048,1
2070115,1
2070193,1
2070207,1
2070539,1
2070561,1
2070825,1
2070841,2
2071028,1
2071136,1
2071201,1
2071279,1
2071291,1
2071407,1
2071516,1
2071571,1
2071576,2
2071605,1
2071643,1
2071668,1
2071824,1
2072174,1
2072264,1
2072318,1
2072521,1
2072871,1
2072901,1
2072912,1
2072933,1
2073012,1
2073254,1
2073352,1
2073486,1
2073742,1
2074399,1
2074582,1
2074925,1
2075285,1
2075387,2
2075401,1
2075445,1
2075816,1
2075870,1
2076213,1
2076284,1
2076324,1
2076622,1
2076862,1
2077208,1
2077233,1
2077298,1
2077649,1
2077806,1
2078025,1
2078037,1
2078175,1
2078369,1
2078434,1
2078468,1
2078563,1
2078618,1
2078783,1
2078853,1
2079517,1
2079561,1
2079585,1
2079721,1
2079724,1
2079819,1
2079873,1
2079908,1
2079931,1
2079978,1
2079988,1
2080005,1
2080025,1
2080203,1
2080297,3
2080487,1
2080807,2
2080884,1
2081054,1
2081107,1
2081387,1
2081493,1
2081509,1
2081630,1
2081846,1
2081979,1
2082052,1
2082058,1
2082087,1
2082128,1
2082169,1
2082364,1
2082477,1
2082517,1
2082571,1
2082816,1
2082923,1
2082953,1
2083129,1
2083272,1
2083612,1
2083613,1
2083701,1
2083719,1
2083761,1
2083881,1
2084238,1
2084347,1
2084454,1
2084455,1
2084718,1
2084722,1
2084740,1
2084782,1
2084851,1
2084981,1
2085326,1
2085337,1
2085460,1
2085826,1
2085828,1
2086093,1
2086253,1
2086406,1
2086512,1
2086724,1
2086739,1
2086752,1
2086823,1
2086849,1
2086884,1
2087037,1
2087193,1
2087539,1
2088388,1
2088393,1
2088613,1
2088924,1
2088931,1
2089401,1
2090009,1
2090175,1
2090272,1
2090587,1
2090610,1
2090975,1
2091033,1
2091212,1
2091288,1
2091329,1
2091626,1
2091725,1
2092052,1
2092066,1
2092289,1
2092461,1
2092561,1
2092863,1
2092867,1
2092987,1
2093063,1
2093190,1
2093313,1
2093624,1
2093835,1
2093844,1
2093922,1
2093957,1
2094044,1
2094138,1
2094540,1
2094549,1
2094772,1
2094823,1
2095201,1
2095292,1
2095466,1
2095505,1
2095539,1
2095647,1
2095739,1
2095777,1
2096694,1
2096947,1
2097223,1
2097325,1
2097455,1
2097702,1
2097717,1
2098219,1
2098252,1
2098308,1
2098868,1
2098870,1
2099060,1
2099236,1
2099344,1
2099632,1
2099903,1
2099939,1
2100034,1
2100160,1
2100721,1
2100901,1
2101133,1
2101142,1
2101273,1
2101397,1
2101404,1
2101525,1
2101550,1
2101929,1
2102207,1
2102419,1
2102570,1
2102612,1
2102798,1
2103010,1
2103264,1
2103275,1
2103391,1
2103798,1
2104146,2
2104272,1
2104328,1
2104343,1
2104376,1
2104557,1
2104847,1
2104866,1
2105381,1
2105500,1
2105799,1
2106145,1
2106401,1
2106495,2
2106593,1
2106816,1
2106910,1
2106968,1
2107057,1
2107081,1
2107229,1
2107385,2
2107470,1
2107727,1
2108906,1
2109012,1
2109142,1
2109146,1
2109203,1
2109237,1
2109366,1
2109448,1
2109462,1
2109842,1
2109973,1
2109993,1
2110136,1
2110239,1
2110260,1
2110579,1
2110665,1
2110787,1
2111206,1
2111269,1
2111391,1
2111492,1
2111593,1
2112094,1
2112144,1
2112157,1
2112466,1
2112534,1
2112602,1
2112886,1
2113037,1
2113050,1
2113147,1
2113236,1
2113278,3
2113304,1
2113323,1
2113509,1
2113714,1
2113965,1
2114202,1
2114281,1
2114323,1
2114346,1
2114378,1
2114388,1
2114573,1
2114817,1
2114840,1
2115016,1
2115248,1
2115374,1
2115478,1
2115571,1
2115887,1
2116048,1
2116133,1
2116281,1
2116326,1
2116359,1
2116442,1
2116479,1
2116496,1
2116687,1
2116840,1
2117029,1
2117296,1
2117546,1
2117721,1
2117764,1
2117777,1
2117861,1
2117903,1
2117966,1
2118005,1
2118014,1
2118642,1
2118667,1
2118773,1
2118961,1
2118988,1
2119180,1
2119346,2
2119677,1
2119705,2
2120122,1
2120128,1
2120229,1
2121051,1
2121254,1
2121387,1
2121569,1
2122502,1
2122914,1
2123070,1
2123286,1
2123405,1
2123708,2
2123722,1
2123799,1
2123803,1
2123859,1
2123867,1
2123955,1
2124116,1
2124452,1
2124527,1
2124716,1
2124968,1
2125164,1
2125322,1
2125600,1
2125679,1
2125768,1
2125810,1
2125828,1
2125852,1
2125899,1
2125933,1
2126039,1
2126048,1
2126067,1
2126295,1
2126417,1
2126443,1
2126475,1
2126490,1
2126559,1
2126708,1
2126743,1
2126795,1
2126837,1
2126956,2
2127071,1
2127086,1
2127633,1
2127728,1
2127776,1
2127796,1
2127819,1
2127945,1
2128103,1
2128105,1
2128107,1
2128301,2
2128886,1
2129128,2
2129397,1
2129474,1
2129923,1
2130039,2
2130347,1
2130562,1
2130607,1
2130660,1
2130748,2
2130790,1
2131059,1
2131083,1
2131084,1
2131271,1
2131281,1
2131657,1
2131733,1
2131794,1
2131939,1
2131952,1
2132076,1
2132633,1
2132662,1
2132798,1
2132809,1
2133225,1
2133280,1
2133353,1
2133425,1
2133532,1
2133944,1
2134128,1
2134132,1
2134202,2
2134310,1
2134669,1
2134688,1
2134758,1
2135369,1
2135392,1
2135580,1
2135637,1
2135748,1
2136324,1
2136367,1
2136688,1
2136731,1
2136745,1
2136750,1
2136772,1
2136824,1
2136946,1
2136973,1
2137244,1
2137405,1
2137581,1
2137705,1
2137900,1
2138443,1
2138481,1
2138491,3
2138686,1
2138757,2
2139047,1
2139086,1
2139147,1
2139322,1
2139474,1
2139667,1
2139690,1
2139807,1
2139963,1
2140071,1
2140119,1
2140269,1
2140321,1
2140414,1
2140973,1
2141097,1
2141134,1
2141381,1
2141499,1
2141637,1
2141762,1
2142011,1
2142046,1
2142247,1
2142326,2
2142328,1
2142629,1
2142937,1
2143270,1
2143274,1
2143286,1
2143457,2
2143500,2
2143545,1
2143566,1
2143574,1
2143755,1
2143811,1
2143905,1
2143940,1
2144017,1
2144263,3
2144568,1
2144718,1
2145207,1
2145400,1
2145596,1
2145604,1
2145621,1
2145860,1
2145931,2
2146076,1
2146089,1
2146186,1
2146478,1
2146506,1
2146664,1
2146757,1
2146759,1
2147052,1
2147069,1
2147265,1
2147415,1
2147422,1
2147657,1
2147750,1
2147856,1
2147936,1
2148210,1
2148222,1
2148252,1
2148576,2
2148597,1
2148816,1
2149039,1
2149044,1
2149113,1
2149316,1
2149349,1
2149379,1
2149441,1
2149548,1
2149956,1
2150095,1
2150104,1
2150188,1
2150838,1
2150841,1
2150895,1
2151030,1
2151500,1
2151795,1
2152374,1
2152407,1
2152523,1
2152526,1
2152581,1
2152625,1
2152666,1
2152722,1
2152885,1
2152962,1
2153072,1
2153401,1
2153411,1
2153707,1
2153734,1
2153982,2
2153989,1
2154202,1
2154506,1
2154594,1
2154765,1
2154859,1
2154909,1
2155336,1
2155490,1
2155623,1
2155719,1
2155746,1
2155819,1
2155964,1
2156052,1
2156096,1
2156169,1
2156388,1
2156394,1
2156399,1
2156416,1
2156502,1
2156643,4
2156835,1
2156954,1
2157023,1
2157100,1
2157138,1
2157226,1
2157305,1
2157583,1
2157805,1
2157850,1
2158205,1
2158308,1
2158390,1
2158465,1
2158837,1
2158860,1
2158920,3
2158933,2
2158997,1
2159046,1
2159319,1
2159445,1
2159500,1
2159566,1
2159570,1
2159609,1
2159850,1
2159978,1
2160001,1
2160046,1
2160149,1
2160181,4
2160258,1
2160333,1
2160679,1
2161022,1
2161270,1
2161383,1
2161594,1
2161634,1
2161676,1
2161758,1
2161944,1
2162166,1
2162307,1
2162325,1
2162351,1
2162461,1
2162469,1
2162491,1
2162523,1
2162724,1
2162826,1
2162842,1
2162871,1
2163092,1
2163098,2
2163225,1
2163308,1
2163373,1
2163741,1
2163788,2
2163806,1
2164010,1
2164028,1
2164098,1
2164160,1
2164496,1
2164762,1
2164767,1
2164861,1
2164926,1
2165231,1
2165350,1
2165365,1
2165430,1
2165532,3
2165612,1
2165745,1
2165755,1
2165798,2
2165845,1
2165877,1
2166032,1
2166345,1
2166351,1
2166445,1
2166662,1
2166771,1
2166833,1
2166837,1
2166859,1
2167058,1
2167204,1
2167663,1
2167762,1
2167775,1
2168185,1
2168191,1
2168202,1
2168222,1
2168327,1
2168349,2
2168368,2
2168489,1
2168567,1
2168862,1
2168936,1
2169186,2
2169354,1
2169840,1
2170597,1
2170653,1
2170700,1
2170789,2
2170925,1
2170998,1
2171037,1
2171765,1
2172191,1
2172197,1
2172339,1
2172373,1
2172568,1
2173009,1
2173158,1
2173287,1
2173312,1
2173315,1
2173455,1
2173479,1
2173660,1
2173945,1
2174038,1
2174108,1
2174160,1
2174191,2
2174359,1
2174513,1
2174639,1
2174665,1
2174741,1
2174882,1
2175059,1
2175277,1
2175401,1
2175502,1
2175522,1
2175707,1
2175721,1
2175988,1
2176197,1
2176321,1
2176328,1
2176367,1
2176495,1
2176658,1
2176742,1
2176807,1
2176957,1
2177111,1
2177298,1
2177370,1
2177456,1
2177691,1
2177773,1
2177779,1
2177882,1
2177894,1
2177928,1
2177945,1
2177967,1
2178010,1
2178317,1
2178450,1
2178557,3
2178572,1
2178697,1
2178837,1
2179141,2
2179174,2
2179250,2
2179328,1
2179353,1
2179447,1
2179471,1
2180050,1
2180108,1
2180167,1
2180261,1
2180591,1
2180604,1
2180625,1
2180997,1
2181123,1
2181137,1
2181209,1
2181361,1
2181516,1
2181546,1
2181823,1
2181826,1
2182103,1
2182213,1
2182214,1
2182246,1
2182790,1
2183089,1
2183167,1
2183638,1
2183995,1
2184055,1
2184322,1
2184450,1
2184626,1
2184671,1
2184714,1
2184826,1
2185048,1
2185133,1
2185152,1
2185375,1
2185428,1
2185495,1
2185650,1
2185833,1
2186057,1
2186093,1
2186392,1
2186397,1
2186423,1
2186604,1
2186666,1
2186937,1
2186948,1
2187087,1
2187175,1
2187201,2
2187401,1
2187414,1
2187957,1
2188117,1
2188251,1
2188264,1
2188440,1
2188461,1
2188490,1
2188684,1
2188990,1
2189004,1
2189121,1
2189324,1
2189680,1
2189780,1
2190327,1
2190420,1
2190758,1
2190839,1
2190845,1
2190943,1
2190957,1
2191561,1
2191680,1
2192339,1
2192358,1
2192650,1
2192731,1
2192855,1
2193119,2
2193232,1
2193355,1
2193431,1
2193559,1
2193674,1
2193702,1
2193854,1
2194261,1
2194414,1
2194541,1
2194627,1
2194710,1
2194785,1
2194788,1
2195013,1
2195193,2
2195245,1
2195312,1
2195465,1
2195788,1
2195898,2
2196124,1
2196196,1
2196263,1
2196321,1
2196520,1
2196595,1
2197331,1
2197895,1
2197935,1
2198021,1
2198354,1
2198576,1
2199024,1
2199556,1
2199568,1
2199661,1
2199737,1
2199768,1
2199867,1
2199988,1
2200161,1
2200168,1
2200261,1
2200421,1
2200547,1
2200556,1
2200810,1
2201068,1
2201098,1
2201151,1
2201482,1
2201484,1
2201486,1
2201800,1
2201834,1
2201905,1
2202179,1
2202186,1
2202845,1
2202880,1
2202921,1
2203106,1
2203110,2
2203246,2
2203249,1
2203336,1
2203459,1
2203693,1
2204000,1
2204118,1
2204127,1
2204398,1
2204595,1
2204696,1
2204779,1
2204973,1
2204982,1
2205158,1
2205223,1
2205233,1
2205263,1
2205795,1
2205878,1
2206049,2
2206163,1
2206278,1
2206348,1
2206686,1
2206881,1
2206998,1
2207239,1
2207240,1
2207372,1
2207655,1
2207819,1
2207948,1
2208019,1
2208037,1
2208223,1
2208240,1
2208308,1
2208341,1
2208356,1
2208767,1
2209250,1
2209433,1
2209616,1
2209951,2
2209971,2
2210038,1
2210138,1
2210396,1
2210574,1
2210797,1
2210993,1
2211055,1
2211188,1
2211288,1
2211316,1
2211386,1
2211653,1
2211683,1
2212067,1
2212460,1
2212507,1
2212521,3
2212786,1
2213073,1
2213171,1
2213378,1
2213536,1
2213599,1
2213618,1
2214054,1
2214091,1
2214108,1
2214395,1
2214605,1
2214674,1
2215174,1
2215288,1
2215421,2
2215497,1
2215636,1
2216257,1
2216348,1
2216618,1
2216622,1
2216698,1
2216851,1
2217021,1
2217266,1
2217498,1
2217912,1
2217922,1
2217937,1
2218194,1
2218414,1
2218450,1
2218595,1
2218819,1
2218845,1
2218869,1
2219242,1
2219451,1
2219572,1
2219609,2
2219660,1
2219673,1
2220018,1
2220129,1
2220201,1
2220202,1
2220375,1
2220402,1
2220407,1
2220519,1
2221290,1
2221327,1
2221425,1
2221914,1
2221961,1
2222133,1
2222290,1
2222436,1
2222478,1
2222502,1
2222668,1
2222695,1
2222735,1
2222783,1
2223092,1
2223093,1
2223097,2
2223377,1
2223448,1
2223605,1
2223607,1
2223799,1
2223932,1
2223983,1
2224057,1
2224103,1
2224199,1
2224218,1
2224303,1
2224372,1
2224471,1
2224554,1
2224776,1
2224982,1
2225104,1
2225452,1
2225468,1
2225486,1
2225512,1
2225584,1
2225594,1
2225924,1
2225991,1
2226101,2
2226146,1
2226236,1
2226345,1
2226479,1
2226486,1
2226501,1
2226552,1
2226988,1
2227171,1
2227217,1
2227496,1
2227672,2
2227769,1
2227790,1
2227931,1
2227941,1
2227998,1
2228154,1
2228464,1
2228684,1
2228729,1
2228855,1
2229036,1
2229178,1
2229255,1
2229701,1
2229738,1
2229860,1
2229867,1
2230021,1
2230195,1
2230309,1
2230333,1
2230421,2
2230484,1
2230579,2
2230678,1
2230687,1
2230817,3
2231016,2
2231137,1
2231218,1
2231225,1
2231498,1
2231712,2
2231730,1
2231999,1
2232295,1
2232356,1
2232573,1
2232576,1
2232661,1
2232668,1
2232831,1
2232838,2
2233188,1
2233620,2
2233652,1
2233928,1
2234038,1
2234144,1
2234158,1
2234209,3
2234253,1
2234408,2
2234450,1
2234513,1
2234934,1
2235720,4
2235889,1
2235952,1
2236065,1
2236153,1
2236456,2
2236491,1
2236948,1
2236953,2
2237141,1
2237473,1
2237485,1
2237592,1
2237714,1
2237939,1
2238051,1
2238108,1
2239036,3
2239112,1
2239167,1
2239241,1
2239722,1
2239769,1
2239846,1
2240118,1
2240209,1
2240573,1
2240631,1
2240708,1
2241185,1
2241388,1
2241438,1
2241727,1
2241825,1
2241856,1
2241926,1
2241962,1
2242242,1
2242382,1
2242453,1
2242617,1
2242841,1
2242866,1
2243115,1
2243170,1
2243180,1
2243438,1
2243468,1
2243488,1
2243644,1
2244052,1
2244069,1
2244172,1
2244332,1
2244340,1
2244614,1
2244673,1
2244682,1
2244752,1
2244910,1
2244954,1
2245023,1
2245131,1
2245165,2
2245220,1
2245746,1
2246141,1
2246244,1
2246308,1
2246686,1
2246724,1
2246740,1
2246838,1
2246842,1
2247081,1
2247389,1
2247424,1
2247639,1
2247818,1
2247982,1
2248023,1
2248080,2
2248276,1
2248292,1
2248469,1
2248781,1
2248903,1
2249172,1
2249294,1
2249615,2
2249692,1
2249795,1
2249812,1
2250039,1
2250218,1
2250418,1
2250543,1
2250583,1
2250755,1
2250756,1
2250995,1
2251116,1
2251457,2
2251536,1
2251800,1
2251805,1
2251814,1
2251880,1
2252043,1
2252096,1
2252134,1
2252199,1
2252313,1
2252391,1
2252431,1
2252497,1
2252651,1
2252667,1
2252718,1
2252728,1
2252806,1
2253375,1
2253673,1
2253752,1
2253824,1
2254021,1
2254096,1
2254129,1
2254151,1
2254455,1
2254559,1
2254578,1
2254584,1
2254586,1
2254587,1
2254789,1
2254869,1
2254985,1
2255126,1
2255318,1
2255485,1
2255598,1
2255629,1
2255963,2
2255983,1
2256438,1
2256752,1
2256829,1
2256841,1
2257402,1
2257747,1
2257782,1
2257910,1
2257980,1
2258034,1
2258137,1
2258179,1
2258322,1
2258385,1
2258434,1
2258539,1
2258542,1
2258556,1
2258863,1
2258928,2
2259348,1
2259419,1
2259484,1
2259610,1
2259710,1
2259908,1
2260075,1
2260077,1
2260133,1
2260204,1
2260288,1
2260502,1
2260671,1
2260916,1
2261045,1
2261159,1
2261270,1
2261357,1
2261641,1
2262016,1
2262023,1
2262140,1
2262326,1
2262343,2
2262369,1
2262766,1
2262825,1
2262920,1
2263848,1
2265092,1
2265215,1
2265288,1
2265538,1
2265543,1
2265575,1
2265848,1
2265946,1
2266090,1
2266102,1
2266334,1
2266440,1
2266534,1
2266796,1
2267117,1
2267122,1
2267155,1
2267158,1
2267745,1
2267792,1
2267832,1
2267866,1
2267910,1
2267953,1
2268171,1
2268314,1
2268337,1
2268402,1
2268791,1
2269020,1
2269177,1
2269628,1
2269940,1
2270150,1
2270178,1
2270212,1
2270341,1
2270495,1
2270552,1
2270658,1
2270661,1
2270823,1
2270842,1
2270844,1
2270958,1
2271073,1
2271298,1
2271322,1
2271541,1
2271782,1
2271844,1
2271860,1
2272026,1
2272067,1
2272171,1
2272345,1
2272601,1
2273175,1
2273507,1
2273889,1
2273911,1
2274088,1
2274140,1
2274202,1
2274211,1
2274313,1
2274422,1
2274430,1
2274440,1
2274442,1
2274640,1
2274679,1
2274932,1
2274957,1
2274969,1
2275127,4
2275131,1
2275244,1
2275363,1
2275437,1
2275554,1
2275635,1
2275724,1
2275749,1
2275768,1
2275836,1
2275941,1
2275991,1
2276008,1
2276143,1
2276232,1
2276414,1
2276683,1
2276773,1
2276797,1
2276858,1
2276925,1
2276972,1
2277117,1
2277268,1
2277315,1
2277807,1
2277884,1
2278078,1
2278249,1
2278284,2
2278286,1
2278305,1
2278327,1
2278531,1
2278638,1
2278674,1
2279298,1
2279435,1
2279824,1
2279985,1
2280044,1
2280057,1
2280126,1
2280144,1
2280145,1
2280519,1
2280630,1
2280817,1
2281078,1
2281103,1
2281315,1
2281628,1
2281637,1
2281761,1
2282057,1
2282100,1
2282244,1
2282465,1
2282882,1
2283071,1
2283092,1
2283355,1
2283885,1
2284372,1
2284432,2
2284524,1
2284545,1
